section,subsection,section_short,qID,question,model,doc_type,eval_version_v1,used_description_file_v1,answer_given_v1,answer_given_std_v1,eval_version_v2,used_description_file_v2,answer_given_v2,answer_given_std_v2,answer_given_diff
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5-mini,article,v1_no_description,False,0.5454545454545454,0.5222329678670935,v2_description,True,0.7142857142857143,0.4688072309384954,0.1688311688311689
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5-mini,combined,v1_no_description,False,0.8571428571428571,0.37796447300922725,v2_description,True,0.8571428571428571,0.37796447300922725,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5-mini,description,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5-mini,meta_data,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5-mini,protocol,v1_no_description,False,0.05,0.22360679774997894,v2_description,True,0.05,0.22360679774997894,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5-mini,readme,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5-mini,sop,v1_no_description,False,0.3333333333333333,0.5773502691896258,v2_description,True,0.3333333333333333,0.5773502691896258,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5-mini,toxtemp,v1_no_description,False,1.0,,v2_description,True,1.0,,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5-nano,abstract,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5-nano,article,v1_no_description,False,0.5,0.5188745216627708,v2_description,True,0.5,0.5188745216627708,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5-nano,combined,v1_no_description,False,0.8571428571428571,0.37796447300922725,v2_description,True,0.8571428571428571,0.37796447300922725,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5-nano,description,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5-nano,meta_data,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5-nano,processed_data,v1_no_description,False,0.3333333333333333,0.5773502691896258,v2_description,True,0.0,0.0,-0.3333333333333333
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5-nano,protocol,v1_no_description,False,0.05,0.22360679774997896,v2_description,True,0.05,0.22360679774997894,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5-nano,readme,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5-nano,sop,v1_no_description,False,0.3333333333333333,0.5773502691896258,v2_description,True,0.0,0.0,-0.3333333333333333
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5-nano,toxtemp,v1_no_description,False,1.0,,v2_description,True,1.0,,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5.4-mini,abstract,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5.4-mini,article,v1_no_description,False,0.2857142857142857,0.4688072309384954,v2_description,True,0.35714285714285715,0.4972451580988469,0.07142857142857145
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5.4-mini,combined,v1_no_description,False,0.42857142857142855,0.5345224838248488,v2_description,True,0.14285714285714285,0.37796447300922725,-0.2857142857142857
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5.4-mini,description,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5.4-mini,meta_data,v1_no_description,False,0.2,0.447213595499958,v2_description,True,0.0,0.0,-0.2
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5.4-mini,processed_data,v1_no_description,False,0.0,0.0,v2_description,True,0.3333333333333333,0.5773502691896258,0.3333333333333333
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5.4-mini,protocol,v1_no_description,False,0.05,0.22360679774997894,v2_description,True,0.05,0.22360679774997894,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5.4-mini,readme,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5.4-mini,sop,v1_no_description,False,0.3333333333333333,0.5773502691896258,v2_description,True,0.0,0.0,-0.3333333333333333
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5.4-mini,toxtemp,v1_no_description,False,0.0,,v2_description,True,0.0,,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5.4-nano,abstract,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5.4-nano,article,v1_no_description,False,0.07142857142857142,0.2672612419124244,v2_description,True,0.07142857142857142,0.2672612419124244,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5.4-nano,combined,v1_no_description,False,0.14285714285714285,0.37796447300922725,v2_description,True,0.14285714285714285,0.37796447300922725,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5.4-nano,description,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5.4-nano,meta_data,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5.4-nano,processed_data,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5.4-nano,protocol,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5.4-nano,readme,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5.4-nano,sop,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",gpt-5.4-nano,toxtemp,v1_no_description,False,0.0,,v2_description,True,0.0,,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",o3-mini,abstract,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",o3-mini,article,v1_no_description,False,0.6428571428571429,0.4972451580988469,v2_description,True,0.5,0.5188745216627708,-0.1428571428571429
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",o3-mini,combined,v1_no_description,False,0.6,0.5477225575051662,v2_description,True,0.7142857142857143,0.4879500364742666,0.11428571428571432
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",o3-mini,description,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",o3-mini,meta_data,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",o3-mini,processed_data,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",o3-mini,protocol,v1_no_description,False,0.05,0.22360679774997894,v2_description,True,0.1,0.3077935056255462,0.05
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",o3-mini,readme,v1_no_description,False,0.14285714285714285,0.37796447300922725,v2_description,True,0.0,0.0,-0.14285714285714285
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",o3-mini,sop,v1_no_description,False,0.0,0.0,v2_description,True,0.3333333333333333,0.5773502691896258,0.3333333333333333
4. Definition of the test system as used in the method,4.6 Omics characterization of the test system,4. Test system definition,30,"Are there transcriptomics data or other omics data available that describe the test system (characterization of cells without compounds)? Briefly list and describe such data. Indicate the type of data available (e.g. RNASeq or proteomics data). Refer to data file, data base or publication.",o3-mini,toxtemp,v1_no_description,False,0.0,,v2_description,True,1.0,,1.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-4o-mini_temp0,abstract,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-4o-mini_temp0,article,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-4o-mini_temp0,combined,v1_no_description,False,0.2857142857142857,0.48795003647426666,v2_description,True,0.2857142857142857,0.48795003647426666,0.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-4o-mini_temp0,description,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-4o-mini_temp0,meta_data,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-4o-mini_temp0,processed_data,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-4o-mini_temp0,protocol,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-4o-mini_temp0,readme,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-4o-mini_temp0,sop,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-4o-mini_temp0,toxtemp,v1_no_description,False,1.0,,v2_description,True,1.0,,0.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5-mini,abstract,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5-mini,article,v1_no_description,False,1.0,0.0,v2_description,True,0.9285714285714286,0.2672612419124244,-0.0714285714285714
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5-mini,combined,v1_no_description,False,1.0,0.0,v2_description,True,1.0,0.0,0.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5-mini,description,v1_no_description,False,0.25,0.5,v2_description,True,0.0,0.0,-0.25
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5-mini,meta_data,v1_no_description,False,0.3333333333333333,0.5773502691896258,v2_description,True,0.0,0.0,-0.3333333333333333
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5-mini,protocol,v1_no_description,False,0.05,0.22360679774997894,v2_description,True,0.05,0.22360679774997894,0.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5-mini,readme,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5-mini,sop,v1_no_description,False,0.3333333333333333,0.5773502691896258,v2_description,True,0.3333333333333333,0.5773502691896258,0.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5-mini,toxtemp,v1_no_description,False,0.0,,v2_description,True,0.0,,0.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5-nano,abstract,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5-nano,article,v1_no_description,False,0.8571428571428571,0.36313651960128146,v2_description,True,0.9285714285714286,0.2672612419124244,0.07142857142857151
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5-nano,combined,v1_no_description,False,1.0,0.0,v2_description,True,1.0,0.0,0.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5-nano,description,v1_no_description,False,0.2,0.4472135954999579,v2_description,True,0.0,0.0,-0.2
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5-nano,meta_data,v1_no_description,False,0.2,0.447213595499958,v2_description,True,0.2,0.4472135954999579,0.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5-nano,processed_data,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5-nano,protocol,v1_no_description,False,0.1,0.3077935056255462,v2_description,True,0.35,0.48936048492959294,0.24999999999999997
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5-nano,readme,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5-nano,sop,v1_no_description,False,0.3333333333333333,0.5773502691896258,v2_description,True,1.0,0.0,0.6666666666666667
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5-nano,toxtemp,v1_no_description,False,0.0,,v2_description,True,0.0,,0.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5.4-mini,abstract,v1_no_description,False,0.25,0.5,v2_description,True,0.0,0.0,-0.25
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5.4-mini,article,v1_no_description,False,0.42857142857142855,0.5135525910130955,v2_description,True,0.2857142857142857,0.4688072309384954,-0.14285714285714285
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5.4-mini,combined,v1_no_description,False,0.2857142857142857,0.48795003647426666,v2_description,True,0.42857142857142855,0.5345224838248488,0.14285714285714285
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5.4-mini,description,v1_no_description,False,0.2,0.4472135954999579,v2_description,True,0.14285714285714285,0.37796447300922725,-0.05714285714285716
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5.4-mini,meta_data,v1_no_description,False,0.2,0.447213595499958,v2_description,True,0.2,0.447213595499958,0.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5.4-mini,processed_data,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
4. Definition of the test system as used in the method,4.7 Features of the test system that reflect the in vivo tissue,4. Test system definition,31,Give information on where the test system differs from the mimicked human tissue and which gaps of analogy need to be considered.,gpt-5.4-mini,protocol,v1_no_description,False,0.0,0.0,v2_description,True,0.0,0.0,0.0
